,file,access_modify,final_modify,param_modify,Move Class,Rename Class,Move And Rename Class,Move Method,Rename Method,Move And Rename Method,Extract Method,Extract And Move Method,Rename Parameter,Add Parameter,Remove Parameter,Conflict_times
83,packages/SystemUI/src/com/android/systemui/statusbar/notification/collection/ListEntry.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
84,packages/SystemUI/src/com/android/systemui/statusbar/notification/row/ExpandableNotificationRow.java,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
85,packages/SystemUI/src/com/android/systemui/statusbar/notification/stack/NotificationStackScrollLayout.java,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
86,packages/SystemUI/src/com/android/systemui/statusbar/notification/stack/SectionHeaderView.java,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
87,packages/SystemUI/src/com/android/systemui/statusbar/NotificationRemoteInputManager.java,1.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0
88,packages/SystemUI/src/com/android/systemui/statusbar/OperatorNameView.java,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
89,packages/SystemUI/src/com/android/systemui/statusbar/phone/AutoHideController.java,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90,packages/SystemUI/src/com/android/systemui/statusbar/phone/DozeParameters.java,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
91,packages/SystemUI/src/com/android/systemui/statusbar/phone/DozeServiceHost.java,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
92,packages/SystemUI/src/com/android/systemui/statusbar/phone/HeadsUpAppearanceController.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
93,packages/SystemUI/src/com/android/systemui/statusbar/phone/KeyguardStatusBarView.java,15.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,0
